postal_code,administrative_division_code
7296141,34210
7296142,34210
7296143,34210
7296144,34210
7296201,34209
7296202,34209
7296203,34209
7296204,34209
7296205,34209
7296211,34209
7296212,34209
7296213,34209
7296214,34209
7296215,34209
7296216,34209
7296331,34209
7296332,34209
7296333,34209
7296334,34209
7296335,34209
7296611,34209
7296612,34209
7296613,34209
7296614,34209
7296615,34209
7296616,34209
7296701,34209
7296702,34209
7296711,34462
7296712,34462
7296713,34462
7296714,34462
7296715,34462
7296716,34462
7300000,34101
7300001,34101
7300002,34101
7300003,34101
7300004,34101
7300005,34101
7300011,34101
7300012,34101
7300013,34101
7300014,34101
7300015,34101
7300016,34101
7300017,34101
7300021,34101
7300022,34101
7300023,34101
7300024,34101
7300025,34101
7300026,34101
7300027,34101
7300028,34101
7300029,34101
7300031,34101
7300032,34101
7300033,34101
7300034,34101
7300035,34101
7300036,34101
7300037,34101
7300041,34101
7300042,34101
7300043,34101
7300044,34101
7300045,34101
7300046,34101
7300047,34101
7300048,34101
7300049,34101
7300051,34101
7300052,34101
7300053,34101
7300054,34101
7300055,34101
7300801,34101
7300802,34101
7300803,34101
7300804,34101
7300805,34101
7300806,34101
7300811,34101
7300812,34101
7300813,34101
7300814,34101
7300821,34101
7300822,34101
7300823,34101
7300824,34101
7300825,34101
7300826,34101
7300831,34101
7300832,34101
7300833,34101
7300834,34101
7300835,34101
7300836,34101
7300837,34101
7300841,34101
7300842,34101
7300843,34101
7300844,34101
7300845,34101
7300846,34101
7300847,34101
7300851,34101
7300852,34101
7300853,34101
7300854,34101
7300855,34101
7300856,34101
7308501,34101
7308502,34101
7308503,34101
7308504,34101
7308507,34101
7308508,34101
7308509,34101
7308510,34101
7308511,34101
7308513,34101
7308514,34101
7308515,34101
7308518,34101
7308520,34101
7308521,34101
7308522,34101
7308523,34101
7308527,34101
7308528,34101
7308530,34101
7308531,34101
7308532,34101
7308533,34101
7308535,34101
7308536,34101
7308538,34101
7308539,34101
7308540,34101
7308541,34101
7308542,34101
7308543,34101
7308544,34101
7308545,34101
7308548,34101
7308550,34101
7308551,34101
7308552,34101
7308558,34101
7308559,34101
7308561,34101
7308562,34101
7308563,34101
7308565,34101
7308566,34101
7308567,34101
7308570,34101
7308571,34101
7308575,34101
7308576,34101
7308577,34101
7308580,34101
7308582,34101
7308583,34101
7308585,34101
7308586,34101
7308587,34101
7308589,34101
7308601,34101
7308603,34101
7308605,34101
7308606,34101
7308608,34101
7308610,34101
7308611,34101
7308612,34101
7308619,34101
7308620,34101
7308622,34101
7308626,34101
7308630,34101
7308631,34101
7308641,34101
7308642,34101
7308643,34101
7308646,34101
7308650,34101
7308651,34101
7308652,34101
7308653,34101
7308654,34101
7308655,34101
7308656,34101
7308657,34101
7308658,34101
7308661,34101
7308662,34101
7308666,34101
7308667,34101
7308668,34101
7308670,34302
7308672,34101
7308675,34101
7308677,34101
7308678,34101
7308680,34101
7308686,34101
7308687,34101
7308701,34101
7308702,34101
7308706,34101
7308707,34101
7308720,34101
7308730,34101
7308787,34101
7308794,34102
7308795,34101
7308796,34101
7308797,34101
7310100,34105
7310101,34105
7310102,34105
7310103,34105
7310111,34105
7310112,34105
7310113,34105
7310121,34105
7310122,34105
7310123,34105
7310124,34105
7310125,34105
7310126,34105
7310135,34105
7310136,34105
7310137,34105
7310138,34105
7310139,34105
7310141,34105
7310142,34105
7310143,34105
7310144,34105
7310151,34105
7310152,34105
7310153,34105
7310154,34105
7310192,34105
7310193,34105
7310194,34105
7310195,34105
7310196,34105
7310197,34105
7310198,34105
7310201,34106
7310202,34106
7310211,34106
7310212,34106
7310213,34106
7310214,34106
7310215,34106
7310216,34106
7310217,34106
7310221,34106
7310222,34106
7310223,34106
7310224,34106
7310225,34106
7310231,34106
7310232,34106
7310233,34106
7310234,34106
7310235,34106
7310236,34106
7310292,34106
7310293,34106
7310295,34106
7310301,34214
7310302,34214
7310303,34214
7310304,34214
7310305,34214
7310306,34214
7310500,34214
7310501,34214
7310502,34214
7310511,34214
7310512,34214
7310513,34214
7310521,34214
7310522,34214
7310523,34214
7310524,34214
7310525,34214
7310531,34214
7310532,34214
7310533,34214
7310534,34214
7310535,34214
7310541,34214
7310542,34214
7310543,34214
7310544,34214
7310592,34214
7310593,34214
7310595,34214
7310611,34214
7310612,34214
7310692,34214
7310701,34214
7310702,34214
7310703,34214
7311141,34106
7311142,34106
7311171,34106
7311221,34369
7311222,34369
7311223,34369
7311500,34369
7311501,34369
7311502,34369
7311503,34369
7311504,34369
7311505,34369
7311506,34369
7311511,34369
7311512,34369
7311513,34369
7311514,34369
7311515,34369
7311516,34369
7311521,34369
7311522,34369
7311523,34369
7311524,34369
7311525,34369
7311526,34369
7311531,34369
7311532,34369
7311533,34369
7311534,34369
7311535,34369
7311595,34369
7311597,34369
7311701,34369
7311702,34369
7311703,34369
7311704,34369
7311705,34369
7311706,34369
7311711,34369
7311712,34369
7311713,34369
7311714,34369
7311795,34369
7312101,34369
7312102,34369
7312103,34369
7312104,34369
7312105,34369
7312106,34369
7312107,34369
7312195,34369
7312198,34369
7312201,34369
7312202,34369
7312203,34369
7312204,34369
7312205,34369
7312206,34369
7312311,34369
7312312,34369
7312313,34369
7312314,34369
7312315,34369
7312316,34369
7312317,34369
7312321,34369
7312322,34369
7312323,34369
7312324,34369
7312431,34369
7312432,34369
7312433,34369
7312434,34369
7312435,34369
7312436,34369
7312437,34369
7312441,34369
7312442,34369
7312551,34369
7312552,34369
7313161,34105
7313163,34105
7313164,34105
7313165,34105
7313166,34105
7313167,34105
7313168,34105
7313169,34105
7313171,34105
7313172,34105
7313173,34105
7313174,34105
7313175,34105
7313192,34105
7313193,34105
7313194,34105
7313195,34105
7313196,34105
7313198,34105
7313271,34105
7313272,34105
7313351,34106
7313352,34106
7313353,34106
7313354,34106
7313355,34106
7313361,34106
7313362,34106
7313363,34106
7313393,34106
7313395,34106
7313398,34106
7313411,34368
7313412,34368
7313500,34368
7313501,34368
7313502,34368
7313503,34368
7313551,34368
7313552,34368
7313561,34369
7313595,34368
7313621,34368
7313622,34368
7313664,34368
7313701,34368
7313702,34368
7313801,34368
7313810,34368
7313812,34368
7313813,34368
7313821,34368
7313824,34368
7313831,34368
7313832,34368
7313833,34368
7313834,34368
7313835,34368
7313842,34368
7313843,34368
7313844,34368
7313845,34368
7314200,34307
7314211,34307
7314212,34307
7314213,34307
7314214,34307
7314215,34307
7314221,34307
7314222,34307
7314223,34307
7314224,34307
7314225,34307
7314226,34307
7314227,34307
7314228,34307
7314229,34307
7314231,34107
7314292,34307
7314293,34307
7314300,34309
7314301,34309
7314311,34309
7314312,34309
7314313,34309
7314314,34309
7314321,34309
7314322,34309
7314323,34309
7314324,34309
7314325,34309
7314331,34309
7314392,34309
7314393,34309
7314396,34309
7314397,34309
7314398,34309
7315100,34108
7315101,34108
7315102,34108
7315103,34108
7315104,34108
7315105,34108
7315106,34108
7315107,34108
7315108,34108
7315109,34108
7315111,34108
7315112,34108
7315113,34108
7315114,34108
7315115,34108
7315116,34108
7315117,34108
7315121,34108
7315122,34108
7315123,34108
7315124,34108
7315125,34108
7315126,34108
7315127,34108
7315128,34108
7315131,34108
7315132,34108
7315133,34108
7315134,34108
7315135,34108
7315136,34108
7315137,34108
7315138,34108
7315141,34108
7315142,34108
7315143,34108
7315144,34108
7315145,34108
7315146,34108
7315147,34108
7315151,34108
7315152,34108
7315153,34108
7315154,34108
7315155,34108
7315156,34108
7315157,34108
7315161,34108
7315162,34108
7315193,34108
7315195,34108
7315196,34108
7315197,34108
7315198,34108
7320000,34102
7320001,34102
7320002,34102
7320003,34102
7320004,34102
7320005,34102
7320006,34102
7320007,34102
7320008,34102
7320009,34102
7320011,34102
7320012,34102
7320013,34102
7320014,34102
7320015,34102
7320016,34102
7320017,34102
7320018,34102
7320021,34102
7320022,34102
7320023,34102
7320024,34102
7320025,34102
7320026,34102
7320027,34102
7320028,34102
7320029,34102
7320031,34102
7320032,34102
7320033,34102
7320034,34102
7320035,34102
7320036,34102
7320041,34102
7320042,34102
7320043,34102
7320044,34102
7320045,34102
7320046,34102
7320047,34102
7320048,34102
7320049,34102
7320051,34102
7320052,34102
7320053,34102
7320054,34102
7320055,34102
7320056,34102
7320057,34102
7320061,34102
7320062,34102
7320063,34102
7320064,34102
7320065,34102
7320066,34102
7320067,34102
7320068,34102
7320801,34103
7320802,34103
7320803,34103
7320804,34103
7320805,34103
7320806,34103
7320807,34103
7320811,34103
7320814,34103
7320815,34103
7320816,34103
7320817,34103
7320818,34103
7320819,34103
7320821,34103
7320822,34103
7320823,34103
7320824,34103
7320825,34103
7320826,34103
7320827,34103
7320828,34103
7328501,34103
7328503,34102
7328504,34102
7328505,34102
7328507,34102
7328508,34102
7328509,34102
7328510,34102
7328511,34103
7328512,34103
7328555,34102
7328564,34103
7328565,34103
7328566,34103
7328570,34102
7328575,34102
7328580,34102
7328652,34102
7328765,34103
7330000,34104
7330001,34104
7330002,34104
7330003,34104
7330004,34104
7330005,34104
7330006,34104
7330007,34104
7330011,34104
7330012,34104
7330013,34104
7330021,34104
7330022,34104
7330023,34104
7330024,34104
7330025,34104
7330031,34104
7330032,34104
7330033,34104
7330034,34104
7330035,34104
7330036,34104
7330037,34104
7330801,34104
7330802,34104
7330803,34104
7330804,34104
7330805,34104
7330811,34104
7330812,34104
7330813,34104
7330814,34104
7330815,34104
7330816,34104
7330821,34104
7330822,34104
7330823,34104
7330831,34104
7330832,34104
7330833,34104
7330834,34104
7330841,34104
7330842,34104
7330843,34104
7330844,34104
7330845,34104
7330851,34104
7330852,34104
7330853,34104
7330854,34104
7330861,34104
7330862,34104
7330863,34104
7330864,34104
7330865,34104
7330871,34104
7330872,34104
7330873,34104
7330874,34104
7330875,34104
7330876,34104
7330877,34104
7338501,34104
7338509,34104
7338510,34104
7338511,34104
7338512,34104
7338513,34104
7338514,34104
7338520,34104
7338521,34104
7338525,34104
7338528,34104
7338530,34104
7338531,34104
7338533,34104
7338535,34104
7338540,34104
7338543,34104
7338545,34104
7338548,34104
7338550,34104
7338551,34104
7338552,34104
7338553,34104
7338555,34104
7338558,34104
7338601,34104
7338608,34104
7338610,34104
7338611,34104
7338616,34104
7338621,34104
7338622,34104
7338623,34104
7338624,34104
7338625,34104
7338626,34104
7338627,34104
7338630,34104
7338633,34104
7338641,34104
7338642,34104
7338643,34104
7338646,34104
7338647,34104
7338648,34104
7338650,34104
7338651,34104
7338660,34104
7338669,34104
7338670,34104
7338675,34104
7338677,34104
7338678,34104
7338689,34104
7338701,34104
7340000,34103
7340001,34103
7340002,34103
7340003,34103
7340004,34103
7340005,34103
7340006,34103
7340007,34103
7340011,34103
7340012,34103
7340013,34103
7340014,34103
7340015,34103
7340016,34103
7340017,34103
7340021,34103
7340022,34103
7340023,34103
7340024,34103
7340025,34103
7340026,34103
7340027,34103
7340031,34103
7340032,34103
7340033,34103
7340034,34103
7340035,34103
7340036,34103
7340037,34103
7340041,34103
7340042,34103
7340043,34103
7340044,34103
7340045,34103
7340046,34103
7340047,34103
7340051,34103
7340052,34103
7340053,34103
7340054,34103
7340055,34103
7340056,34103
7340057,34103
7340061,34103
7340062,34103
7340063,34103
7340064,34103
7340101,34202
7340102,34202
7340103,34202
7340301,34202
7340302,34202
7340303,34202
7340304,34202
7348510,34103
7348513,34103
7348515,34103
7348522,34103
7348530,34103
7348543,34103
7348558,34103
7348560,34103
7348567,34103
7348570,34103
7348585,34103
7348798,34103
7350000,34302
7350001,34302
7350002,34302
7350003,34302
7350004,34302
7350005,34302
7350006,34302
7350007,34302
7350008,34302
7350009,34302
7350011,34302
7350012,34302
7350013,34302
7350014,34302
7350015,34302
7350016,34302
7350017,34302
7350021,34302
7350022,34302
7350023,34302
7350024,34302
7350025,34302
7350026,34302
7350027,34302
7350028,34302
7350029,34302
7358501,34302
7358510,34302
7358511,34302
7358555,34302
7358577,34302
7358588,34302
7358670,34302
7358686,34302
7360000,34107
7360000,34304
7360001,34304
7360002,34304
7360003,34304
7360004,34304
7360005,34304
7360011,34304
7360012,34304
7360013,34304
7360014,34304
7360021,34304
7360022,34304
7360023,34304
7360024,34304
7360025,34304
7360026,34304
7360031,34304
7360032,34304
7360033,34304
7360034,34304
7360035,34304
7360041,34304
7360042,34304
7360043,34304
7360044,34304
7360045,34304
7360046,34304
7360051,34304
7360052,34304
7360053,34304
7360054,34304
7360055,34304
7360056,34304
7360061,34304
7360062,34304
7360063,34304
7360064,34304
7360065,34304
7360066,34304
7360067,34304
7360068,34304
7360071,34304
7360081,34107
7360082,34107
7360083,34107
7360084,34107
7360085,34107
7360086,34107
7360087,34107
7360088,34107
7360089,34107
7368501,34107
7368502,34304
7368504,34304
7368505,34304
7368506,34107
7368507,34107
7368508,34107
7368509,34107
7368510,34107
7368555,34107
7368601,34304
7368602,34107
7370000,34202
7370001,34202
7370002,34202
7370003,34202
7370004,34202
7370005,34202
7370011,34202
7370012,34202
7370013,34202
7370014,34202
7370015,34202
7370021,34202
7370022,34202
7370023,34202
7370024,34202
7370025,34202
7370026,34202
7370027,34202
7370028,34202
7370029,34202
7370031,34202
7370032,34202
7370033,34202
7370034,34202
7370035,34202
7370041,34202
7370042,34202
7370043,34202
7370044,34202
7370045,34202
7370046,34202
7370051,34202
7370052,34202
7370053,34202
7370054,34202
7370055,34202
7370056,34202
7370061,34202
7370062,34202
7370063,34202
7370064,34202
7370065,34202
7370071,34202
7370072,34202
7370073,34202
7370074,34202
7370075,34202
7370076,34202
7370077,34202
7370078,34202
7370079,34202
7370101,34202
7370102,34202
7370103,34202
7370104,34202
7370105,34202
7370106,34202
7370107,34202
7370111,34202
7370112,34202
7370113,34202
7370114,34202
7370115,34202
7370121,34202
7370122,34202
7370123,34202
7370124,34202
7370125,34202
7370131,34202
7370132,34202
7370133,34202
7370134,34202
7370135,34202
7370136,34202
7370137,34202
7370138,34202
7370141,34202
7370142,34202
7370143,34202
7370144,34202
7370145,34202
7370146,34202
7370151,34202
7370152,34202
7370153,34202
7370154,34202
7370155,34202
7370156,34202
7370157,34202
7370161,34202
7370162,34202
7370163,34202
7370182,34202
7370192,34202
7370193,34202
7370195,34202
7370198,34202
7370301,34202
7370302,34202
7370303,34202
7370311,34202
7370401,34202
7370402,34202
7370403,34202
7370801,34202
7370802,34202
7370803,34202
7370804,34202
7370805,34202
7370806,34202
7370807,34202
7370808,34202
7370809,34202
7370811,34202
7370812,34202
7370813,34202
7370814,34202
7370815,34202
7370816,34202
7370817,34202
7370818,34202
7370821,34202
7370822,34202
7370823,34202
7370824,34202
7370825,34202
7370826,34202
7370827,34202
7370828,34202
7370831,34202
7370832,34202
7370833,34202
7370834,34202
7370835,34202
7370836,34202
7370837,34202
7370838,34202
7370841,34202
7370842,34202
7370843,34202
7370844,34202
7370845,34202
7370846,34202
7370851,34202
7370852,34202
7370853,34202
7370854,34202
7370861,34202
7370862,34202
7370863,34202
7370864,34202
7370865,34202
7370866,34202
7370867,34202
7370871,34202
7370872,34202
7370873,34202
7370874,34202
7370875,34202
7370876,34202
7370877,34202
7370878,34202
7370881,34202
7370882,34202
7370883,34202
7370884,34202
7370885,34202
7370901,34202
7370902,34202
7370903,34202
7370904,34202
7370905,34202
7370906,34202
7370907,34202
7370908,34202
7370911,34202
7370912,34202
7370913,34202
7370914,34202
7370915,34202
7370921,34202
7370922,34202
7370923,34202
7370924,34202
7370931,34202
7370932,34202
7370933,34202
7370934,34202
7370935,34202
7370936,34202
7371201,34202
7371202,34202
7371203,34202
7371204,34202
7371205,34202
7371206,34202
7371207,34202
7371211,34202
7371212,34202
7371213,34202
7371214,34202
7371215,34202
7371216,34202
7371217,34202
7371377,34202
7372100,34215
7372101,34215
7372111,34215
7372112,34215
7372113,34215
7372121,34215
7372122,34215
7372123,34215
7372124,34215
7372125,34215
7372126,34215
7372131,34215
7372132,34215
7372133,34215
7372193,34215
7372195,34215
7372211,34215
7372212,34215
7372213,34215
7372214,34215
7372215,34215
7372293,34215
7372295,34215
7372297,34215
7372301,34215
7372302,34215
7372303,34215
7372311,34215
7372312,34215
7372313,34215
7372314,34215
7372315,34215
7372316,34215
7372393,34215
7372397,34215
7372501,34202
7372502,34202
7372503,34202
7372504,34202
7372505,34202
7372506,34202
7372507,34202
7372508,34202
7372509,34202
7372511,34202
7372512,34202
7372513,34202
7372514,34202
7372515,34202
7372516,34202
7372517,34202
7372518,34202
7372519,34202
7372601,34202
7372602,34202
7372603,34202
7372604,34202
7372605,34202
7372606,34202
7372607,34202
7372608,34202
7372609,34202
7372614,34202
7372615,34202
7372616,34202
7372617,34202
7372631,34202
7372632,34202
7372633,34202
7372634,34202
7372635,34202
7372636,34202
7372637,34202
7378501,34202
7378502,34202
7378503,34202
7378504,34202
7378505,34202
7378506,34202
7378507,34202
7378508,34202
7378509,34202
7378512,34202
7378513,34202
7378516,34202
7378517,34202
7378518,34202
7378520,34202
7378541,34202
7378554,34202
